name,description,WKT
"пер. Чамхар","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чамхар</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2350</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>пр.исток р.Макера (р.Бол.Лаба) - р.Бигдази (р.Агурипста)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;29'&nbsp;12.05'' N<br />40&deg;&nbsp;51'&nbsp;30.9'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3357</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3357'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.858583333333 43.486680555556 0)"
"пер. Чарадакал","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чарадакал</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3005</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Цемарор, р.Хаким, хр.Цумала - р.Кудаор</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;41.1'' N<br />46&deg;&nbsp;33'&nbsp;13.97'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>2627</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2627'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.55388 42.09475 0)"
"пер. Чегет-Чат 2","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чегет-Чат 2</font></h2></th></tr><tr><th>Другие названия</th><td>Кызыл-Ауш Сев.</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ПП р.Маруха - ЛП р.Аксаут</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;30'&nbsp;38.98'' N<br />41&deg;&nbsp;29'&nbsp;29.45'' E</td></tr><tr><th>Описаний</th><td>1 упоминание</td></tr><tr><th>Номер</th><td>13401</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13401'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.491513888889 43.510828888889 0)"
"пер. Чемарт","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чемарт</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3137</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;54'' N<br />42&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;5.34'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14642</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14642'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.351483333333 43.431666666667 0)"
"пер. Черкесский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Черкесский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>1836</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;3.5'' N<br />39&deg;&nbsp;53'&nbsp;20.7'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14477</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14477'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (39.889083333333 43.934305555556 0)"
"пер. Чертовы ворота","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чертовы ворота</font></h2></th></tr><tr><th>Другие названия</th><td>Ачешбок</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2120</td></tr><tr><th>Характер склонов</th><td>н/к</td></tr><tr><th>Соединяет</th><td>р. Бол. Ачешбок (бас. р. Бугунжа) – р. Шиша (бас. р. Киша)
между г. Чертовы Ворота (Ачешбок) 2486,0 и хр. Агиге [2440,7]</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;58'&nbsp;56.69'' N<br />40&deg;&nbsp;28'&nbsp;&nbsp;&nbsp;9.47'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>15824</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15824'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.469297222222 43.982413888889 0)"
"пер. Чигордали Сев.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чигордали Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2700</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Кизгыч (р.Зеленчук Бол.) - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;30'&nbsp;16.99'' N<br />41&deg;&nbsp;21'&nbsp;21.45'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>210</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/210'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.355957277778 43.504720694444 0)"
"пер. Чигордали Южн.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чигордали Южн.</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Кизгыч (р.Зеленчук Бол.) - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;29'&nbsp;24.2'' N<br />41&deg;&nbsp;21'&nbsp;30.06'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>211</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/211'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.35835 43.490055555556 0)"
"пер. Чишли","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чишли</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2978</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>р.Хеледра (р.Кеслети, р.Ингури) - р.Хелра</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;55'&nbsp;44.48'' N<br />42&deg;&nbsp;21'&nbsp;27.9'' E</td></tr><tr><th>Номер</th><td>3775</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3775'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.35775 42.929021 0)"
"пер. Чугуш Южный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чугуш Южный</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2774</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>Верховья р. Киша с притоками р. Березовой (Асмановы балаганы, дом Гречко)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;47'&nbsp;&nbsp;&nbsp;8.27'' N<br />40&deg;&nbsp;13'&nbsp;&nbsp;&nbsp;0.98'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>14386</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14386'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.21694 43.78563 0)"
"пер. Чучхур","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чучхур</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2712</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Чучхур (р.Домбай-Ельген) - р.Бу-Ельген</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;52.38'' N<br />41&deg;&nbsp;43'&nbsp;33.42'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 8 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3516</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3516'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.72595 43.26455 0)"
"пер. Чхуднер","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чхуднер</font></h2></th></tr><tr><th>Другие названия</th><td>Чхундери</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2722</td></tr><tr><th>Характер склонов</th><td>дорога</td></tr><tr><th>Соединяет</th><td>р.Адишчала (р.Ингури) - р.Халдесчала</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;35.87'' N<br />42&deg;&nbsp;58'&nbsp;31.7'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3746</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3746'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.975472222222 42.976630555556 0)"
"пер. Шаукам","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шаукам</font></h2></th></tr><tr><th>Другие названия</th><td>Джаурген Малый</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2926</td></tr><tr><th>Характер склонов</th><td>тр.</td></tr><tr><th>Соединяет</th><td>верховья р. Шаукам (Малка) - верховья р. Ташорун (Баксан)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;&nbsp;&nbsp;2.07'' N<br />42&deg;&nbsp;42'&nbsp;53.41'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 3 с фото</td></tr><tr><th>Номер</th><td>6556</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6556'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.714837053 43.4172425545 0)"
"пер. Штулу","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Штулу</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3338</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Штулусу - р.Харес</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;55'&nbsp;51.56'' N<br />43&deg;&nbsp;25'&nbsp;36.57'' E</td></tr><tr><th>Описаний</th><td>16, в т.ч. 15 технических, 10 с фото</td></tr><tr><th>Номер</th><td>3824</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3824'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.426825 42.93099 0)"
"пер. Эпчик","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Эпчик</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2998</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>р.Эпчик (р.Джамагат, р.Теберда) - р.Кенделлесу (р.Даут)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;28'&nbsp;20.11'' N<br />41&deg;&nbsp;53'&nbsp;49.98'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 4 с фото</td></tr><tr><th>Номер</th><td>5393</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/5393'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.897216666667 43.472252777778 0)"
"пер. Эчеда","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Эчеда</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2803</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Габильор (р.Гакко, р.Андийское Койсу) - р.Эчеда (р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;27'&nbsp;49.18'' N<br />45&deg;&nbsp;57'&nbsp;32.81'' E</td></tr><tr><th>Номер</th><td>2500</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2500'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.959115 42.46366 0)"
"пер. Ягодак Нижн.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ягодак Нижн.</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2838</td></tr><tr><th>Характер склонов</th><td>тр-ос-тропа</td></tr><tr><th>Соединяет</th><td>р.Гаккодатлар (р.Гакко, р.Андийское Койсу) - исток р.Хашелдойахк (р.Шароаргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;39.82'' N<br />45&deg;&nbsp;55'&nbsp;18.48'' E</td></tr><tr><th>Номер</th><td>2488</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2488'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.92179999999999 42.544393333333 0)"
