name,visibility,description,WKT
"пер. Чауллучат","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чауллучат</font></h2></th></tr><tr><th>Другие названия</th><td>Чауллучат Южный</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>р.Клыч - ледн.Чауллучат, р.Чауллучат (р.Махар)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;35.64'' N<br />41&deg;&nbsp;53'&nbsp;38.1'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3507</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3507'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.893916666667 43.243233333333 0)"
"пер. Чауллучат Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чауллучат Сев.</font></h2></th></tr><tr><th>Другие названия</th><td>Чаулучат Сев.</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Чаулучат (р.Махар) - пр.исток р.Джолсузчат (р.Махар)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;47.45'' N<br />41&deg;&nbsp;54'&nbsp;&nbsp;&nbsp;4.5'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14675</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14675'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.90125 43.26318 0)"
"пер. Чаухи Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чаухи Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Чаухи, ЛП р.Чаухи (р.Джута, р.Сносцкали, р.Терек) - ледн.Чаухи (вост.ветвь), р.Вуделаури (р.Рошка, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;35.72'' N<br />44&deg;&nbsp;47'&nbsp;34.1'' E</td></tr><tr><th>Описаний</th><td>1 упоминание</td></tr><tr><th>Номер</th><td>2405</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2405'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.792805 42.543255 0)"
"пер. Челиат","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Челиат</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3418</td></tr><tr><th>Характер склонов</th><td>ос-ск-сн</td></tr><tr><th>Соединяет</th><td>р. Челиатдон, р. Б.Лиахви - р. Терек</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;57.95'' N<br />44&deg;&nbsp;14'&nbsp;30.04'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4095</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4095'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2416772967 42.5994307781 0)"
"пер. Черная стена","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Черная стена</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3100</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Терек - р. Цоцолтадон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;39.73'' N<br />44&deg;&nbsp;15'&nbsp;55.63'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4097</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4097'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2654526151 42.6110352841 0)"
"пер. Чертовы Ворота (ГКХ)","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чертовы Ворота (ГКХ)</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2850</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Аллаштраху - верховья р.Грибза</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;50.81'' N<br />40&deg;&nbsp;59'&nbsp;10.37'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15402</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15402'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.986213888889 43.430780555556 0)"
"пер. Чилингини","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чилингини</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Скаттиком - лед.Гулар (в связке с пер.Воологата) 2А; лед.Скаттиком - лед.Сонгути - лед.Верхн.Уларг (в связке с пер.Снежинка) 2Б</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;24.59'' N<br />43&deg;&nbsp;47'&nbsp;19.86'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 10 технических, 9 с фото</td></tr><tr><th>Номер</th><td>3941</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3941'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.78885 42.80683 0)"
"пер. Чиначор","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чиначор</font></h2></th></tr><tr><th>Другие названия</th><td>&#199;ina&#231;or, Чиначош</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3411</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Пурнак – оз. Чиначер – ущ. Анадак</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;45'&nbsp;10.5'' N<br />40&deg;&nbsp;58'&nbsp;33.09'' E</td></tr><tr><th>Номер</th><td>13648</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13648'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.975858055556 40.752916944444 0)"
"пер. Чурочоч","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чурочоч</font></h2></th></tr><tr><th>Другие названия</th><td>Чурочочдоо</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3658</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Махис (сев.-вост.ветвь), р.Чурочочдоохи (р.Асса) - ледн. Махис, р.Чурочочдоохи (р.Асса)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;19.04'' N<br />45&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;52.05'' E</td></tr><tr><th>Номер</th><td>2383</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2383'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.06445833333299 42.705288333333 0)"
"пер. Чхалта-Дзых","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чхалта-Дзых</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3235</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Белалакая, р.Алибек - р.Чхалта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;19.02'' N<br />41&deg;&nbsp;33'&nbsp;18.06'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>3483</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3483'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.555016666667 43.255283333333 0)"
"пер. Шаванский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шаванский</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Кора (р.Сносцкали, р.Терек) - р.Кистинка (р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;37'&nbsp;50.52'' N<br />44&deg;&nbsp;43'&nbsp;53.52'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2332</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2332'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.731533 42.6307 0)"
"пер. Шаурту В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шаурту В.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Шаурту - лед.В. Тютюргу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;36.51'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;44.02'' E</td></tr><tr><th>Описаний</th><td>19, в т.ч. 19 технических, 12 с фото</td></tr><tr><th>Номер</th><td>353</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/353'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.078894444444 43.110141666667 0)"
"пер. Шаурту З.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шаурту З.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>лд-сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Шаурту - лед.З. Тютюргу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;39.17'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;18.98'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 3 с фото</td></tr><tr><th>Номер</th><td>352</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/352'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.07194 43.11088 0)"
"пер. Шахтер","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шахтер</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3923</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;14.4'' N<br />42&deg;&nbsp;56'&nbsp;20.62'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 2 с фото</td></tr><tr><th>Номер</th><td>9681</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9681'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.939061111111 43.287333333333 0)"
"пер. Шелестенко","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шелестенко</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3911</td></tr><tr><th>Характер склонов</th><td>ск-сн-ос</td></tr><tr><th>Соединяет</th><td>р.Цата - р.Геналдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;27.07'' N<br />44&deg;&nbsp;26'&nbsp;11.44'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 3 с фото</td></tr><tr><th>Номер</th><td>4029</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4029'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.43651 42.75752 0)"
"пер. Шести","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шести</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3760</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Рцывашки Вост., р.Рцывашки - Зап.ветвь ледн.Суган Сев., р.Псыгансу</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;55.63'' N<br />43&deg;&nbsp;26'&nbsp;16.94'' E</td></tr><tr><th>Описаний</th><td>19, в т.ч. 17 технических, 14 с фото</td></tr><tr><th>Номер</th><td>3878</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3878'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.43804 42.98212 0)"
