name,description,WKT
"пер. Улар","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Улар</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3130</td></tr><tr><th>Характер склонов</th><td>тр-ск-ос</td></tr><tr><th>Соединяет</th><td>в зап.части Суганского хребта, в с-з отроге в. Рцывашки, ведет из долины реки Карасу (р. Черек-Балкарский) в безымянное ущелье под перевалом Щель Гюльчи. Перевал впервые пройден в 1980 г. группой Кургузова И.Л. (г. Ворошиловград), второе(и назван Уларом) </td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;16.8'' N<br />43&deg;&nbsp;20'&nbsp;23.22'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14629</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14629'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.339783333333 43.004666666667 0)"
"пер. Уллукам Сев.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уллукам Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3314</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Кичкинекол Вост. - р.Уллу-Озень</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;18.34'' N<br />42&deg;&nbsp;20'&nbsp;26.52'' E</td></tr><tr><th>Номер</th><td>14769</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14769'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.3407 43.27176 0)"
"пер. Уллукам Южн.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уллукам Южн.</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3429</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Кичкинекол Вост. - р.Уллу-Озень</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;46.3'' N<br />42&deg;&nbsp;20'&nbsp;59.15'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14768</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14768'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.349763888889 43.262861111111 0)"
"пер. Уруп-Ацгара","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уруп-Ацгара</font></h2></th></tr><tr><th>Другие названия</th><td>Высоцкого</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2850</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;40'&nbsp;&nbsp;&nbsp;6.72'' N<br />40&deg;&nbsp;58'&nbsp;55.3'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>9500</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9500'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.982028888889 43.668533888889 0)"
"пер. Уруп-Загедан","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уруп-Загедан</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2700</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Ацзагашту (р.Уруп) - р.Загеданка (р.Бол.Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;39'&nbsp;53.01'' N<br />40&deg;&nbsp;57'&nbsp;14.77'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3429</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3429'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.954102777778 43.664725 0)"
"пер. Уруп-Пхия","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уруп-Пхия</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2646</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;37'&nbsp;33.27'' N<br />40&deg;&nbsp;59'&nbsp;16.88'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 9 технических, 7 с фото</td></tr><tr><th>Номер</th><td>9505</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9505'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.988023 43.625909 0)"
"пер. Ускури","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ускури</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3050</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Скилири (р.Цхеледула, р.Цхенисцкали) - р.Лешкури (р.Хумпрери, р.Ингури)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;31.98'' N<br />42&deg;&nbsp;28'&nbsp;58.19'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>12560</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/12560'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.482831 42.892216 0)"
"пер. Устур","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Устур</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2744</td></tr><tr><th>Характер склонов</th><td>тр.</td></tr><tr><th>Соединяет</th><td>д.р. Кестанты - </td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;16.5'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;&nbsp;&nbsp;4.62'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15501</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15501'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.06795 43.32125 0)"
"пер. Фадиманин Пинари","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фадиманин Пинари</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2410</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>ур.Гевеналаны - р.Аксу</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;55'&nbsp;24.3'' N<br />35&deg;&nbsp;17'&nbsp;56.4'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13726</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13726'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.299 37.923417 0)"
"пер. Федосеева","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Федосеева</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2987</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Кяфар-Агур (р.Кяфар) - р.Архыз (р.Псыш, р.Зеленчук Бол.)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;35'&nbsp;16.08'' N<br />41&deg;&nbsp;11'&nbsp;10.62'' E</td></tr><tr><th>Описаний</th><td>81, в т.ч. 72 технических, 69 с фото</td></tr><tr><th>Номер</th><td>3433</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3433'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.186283333333 43.5878 0)"
"пер. Фийский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фийский</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3156</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Ахтычай, р.Фия - р.Аглыхчай, р.Акчай</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;11'&nbsp;55.72'' N<br />47&deg;&nbsp;33'&nbsp;54.04'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>2807</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2807'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.56501000000001 41.19881 0)"
"пер. Форточка","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Форточка</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2600</td></tr><tr><th>Характер склонов</th><td>тр-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Салынган (р.Кизгыч) - р.Бугойчат (р.Кизгыч)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;23.28'' N<br />41&deg;&nbsp;18'&nbsp;57.36'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14709</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14709'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.315933333333 43.3898 0)"
"пер. Халахурхац","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Халахурхац</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3481</td></tr><tr><th>Характер склонов</th><td>ос-сн</td></tr><tr><th>Соединяет</th><td>р.Самур, р.Халахур - р.Ойсор</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;53'&nbsp;17.12'' N<br />46&deg;&nbsp;48'&nbsp;&nbsp;&nbsp;1.69'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>2675</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2675'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.80047 41.88809 0)"
"пер. Харульский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Харульский</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3337</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>Кельское вулканическое плато - Эрманское вулканическое плато</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;31'&nbsp;55.8'' N<br />44&deg;&nbsp;20'&nbsp;51.79'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4092</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4092'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.347719 42.532166 0)"
"пер. Хваршини","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хваршини</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3034</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Гакко (р.Андийское Койсу) - р.Цихалах (р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;26'&nbsp;43.92'' N<br />45&deg;&nbsp;50'&nbsp;40.78'' E</td></tr><tr><th>Номер</th><td>2494</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2494'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.84466 42.445533333333 0)"
"пер. Херакова","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Херакова</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2746</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Джурмут, р.Калакор - р.Сагатор, р.Белоканчай</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;53'&nbsp;16.44'' N<br />46&deg;&nbsp;30'&nbsp;41.8'' E</td></tr><tr><th>Номер</th><td>2777</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2777'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.51161 41.8879 0)"
"пер. Химса Ледовый основной","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Химса Ледовый основной</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2760</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;&nbsp;&nbsp;2.26'' N<br />41&deg;&nbsp;11'&nbsp;24.29'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14996</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14996'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.19008 43.28396 0)"
"пер. Химса Ледовый Южный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Химса Ледовый Южный</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2886</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;44.15'' N<br />41&deg;&nbsp;11'&nbsp;12.34'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14995</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14995'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.18676 43.27893 0)"
